rna_idx,drug_idx,rna_name,drug_name,label,split
109,5,miR-135a,Doxorubicin,1,train
109,6,miR-135a,Gefitinib,1,train
109,13,miR-135a,Oxaliplatin,1,train
109,19,miR-135a,Etoposide,1,train
109,34,miR-135a,Sorafenib,1,train
110,3,miR-135b,Imatinib,1,train
110,5,miR-135b,Doxorubicin,1,train
111,0,miR-136,Cisplatin,1,train
111,34,miR-136,Sorafenib,1,train
112,0,miR-137,Cisplatin,1,train
112,5,miR-137,Doxorubicin,1,train
112,17,miR-137,Adriamycin,1,train
112,18,miR-137,Vincristine,1,train
112,39,miR-137,Taxol,1,train
113,0,miR-138,Cisplatin,1,train
113,5,miR-138,Doxorubicin,1,train
113,6,miR-138,Gefitinib,1,train
113,37,miR-138,Temozolomide,1,train
113,52,miR-138,5-Fluorouracil,1,train
114,5,miR-138-1*,Doxorubicin,1,train
114,18,miR-138-1*,Vincristine,1,train
114,65,miR-138-1*,Prednisone,1,train
115,5,miR-139,Doxorubicin,1,train
115,75,miR-139,Sunitinib,1,train
118,0,miR-141,Cisplatin,1,train
118,5,miR-141,Doxorubicin,1,train
118,7,miR-141,Tamoxifen,1,train
118,16,miR-141,Docetaxel,1,train
118,52,miR-141,5-Fluorouracil,1,train
118,56,miR-141,10-Hydroxycamptothecin,1,train
118,75,miR-141,Sunitinib,1,train
119,5,miR-141*,Doxorubicin,1,train
120,13,miR-141-3p,Oxaliplatin,1,train
121,5,miR-142,Doxorubicin,1,train
121,57,miR-142,FOLFOX Chemotherapy,1,train
121,77,miR-142,Levetiracetam,1,train
121,78,miR-142,Valproate,1,train
122,3,miR-143,Imatinib,1,train
122,5,miR-143,Doxorubicin,1,train
122,6,miR-143,Gefitinib,1,train
122,79,miR-143,Ribavirin,1,train
123,5,miR-143*,Doxorubicin,1,train
125,0,miR-144-3p,Cisplatin,1,train
125,75,miR-144-3p,Sunitinib,1,train
126,0,miR-145,Cisplatin,1,train
126,5,miR-145,Doxorubicin,1,train
126,6,miR-145,Gefitinib,1,train
126,13,miR-145,Oxaliplatin,1,train
126,16,miR-145,Docetaxel,1,train
126,18,miR-145,Vincristine,1,train
126,52,miR-145,5-Fluorouracil,1,train
126,75,miR-145,Sunitinib,1,train
126,79,miR-145,Ribavirin,1,train
127,13,miR-1468,Oxaliplatin,1,train
128,26,miR-1469,Bortezomib,1,train
128,52,miR-1469,5-Fluorouracil,1,train
129,0,miR-146a,Cisplatin,1,train
129,5,miR-146a,Doxorubicin,1,train
129,14,miR-146a,Carboplatin,1,train
129,16,miR-146a,Docetaxel,1,train
129,17,miR-146a,Adriamycin,1,train
129,18,miR-146a,Vincristine,1,train
129,34,miR-146a,Sorafenib,1,train
129,49,miR-146a,Capecitabine,1,train
129,50,miR-146a,PLX4720,1,train
129,52,miR-146a,5-Fluorouracil,1,train
129,57,miR-146a,FOLFOX Chemotherapy,1,train
129,83,miR-146a,Interferon-alpha,1,train
129,84,miR-146a,Mitomycin C,1,train
130,0,miR-146b,Cisplatin,1,train
130,3,miR-146b,Imatinib,1,train
130,5,miR-146b,Doxorubicin,1,train
130,14,miR-146b,Carboplatin,1,train
130,16,miR-146b,Docetaxel,1,train
130,18,miR-146b,Vincristine,1,train
130,34,miR-146b,Sorafenib,1,train
130,84,miR-146b,Mitomycin C,1,train
131,0,miR-146b-5p,Cisplatin,1,train
131,5,miR-146b-5p,Doxorubicin,1,train
131,14,miR-146b-5p,Carboplatin,1,train
131,17,miR-146b-5p,Adriamycin,1,train
131,18,miR-146b-5p,Vincristine,1,train
131,27,miR-146b-5p,Methotrexate,1,train
131,84,miR-146b-5p,Mitomycin C,1,train
132,0,miR-148a,Cisplatin,1,train
132,5,miR-148a,Doxorubicin,1,train
132,6,miR-148a,Gefitinib,1,train
132,57,miR-148a,FOLFOX Chemotherapy,1,train
133,0,miR-148b,Cisplatin,1,train
133,5,miR-148b,Doxorubicin,1,train
133,7,miR-148b,Tamoxifen,1,train
133,18,miR-148b,Vincristine,1,train
133,34,miR-148b,Sorafenib,1,train
133,52,miR-148b,5-Fluorouracil,1,train
133,57,miR-148b,FOLFOX Chemotherapy,1,train
133,65,miR-148b,Prednisone,1,train
134,0,miR-149,Cisplatin,1,train
134,5,miR-149,Doxorubicin,1,train
134,7,miR-149,Tamoxifen,1,train
134,16,miR-149,Docetaxel,1,train
134,17,miR-149,Adriamycin,1,train
134,27,miR-149,Methotrexate,1,train
134,52,miR-149,5-Fluorouracil,1,train
135,0,miR-149*,Cisplatin,1,train
135,26,miR-149*,Bortezomib,1,train
136,0,miR-150,Cisplatin,1,train
136,3,miR-150,Imatinib,1,train
136,5,miR-150,Doxorubicin,1,train
136,13,miR-150,Oxaliplatin,1,train
136,19,miR-150,Etoposide,1,train
136,75,miR-150,Sunitinib,1,train
136,85,miR-150,Pertuzumab,1,train
138,0,miR-152,Cisplatin,1,train
138,5,miR-152,Doxorubicin,1,train
138,16,miR-152,Docetaxel,1,train
138,31,miR-152,Chemotherapy,1,train
139,0,miR-153,Cisplatin,1,train
139,5,miR-153,Doxorubicin,1,train
139,13,miR-153,Oxaliplatin,1,train
140,5,miR-154*,Doxorubicin,1,train
141,0,miR-155,Cisplatin,1,train
141,5,miR-155,Doxorubicin,1,train
141,7,miR-155,Tamoxifen,1,train
141,13,miR-155,Oxaliplatin,1,train
141,18,miR-155,Vincristine,1,train
141,19,miR-155,Etoposide,1,train
141,50,miR-155,PLX4720,1,train
141,52,miR-155,5-Fluorouracil,1,train
141,75,miR-155,Sunitinib,1,train
141,86,miR-155,Arsenic trioxide,1,train
142,0,miR-155-5p,Cisplatin,1,train
142,5,miR-155-5p,Doxorubicin,1,train
143,0,miR-15a,Cisplatin,1,train
143,3,miR-15a,Imatinib,1,train
143,5,miR-15a,Doxorubicin,1,train
143,14,miR-15a,Carboplatin,1,train
143,16,miR-15a,Docetaxel,1,train
143,19,miR-15a,Etoposide,1,train
143,40,miR-15a,Dexamethasone,1,train
143,52,miR-15a,5-Fluorouracil,1,train
143,57,miR-15a,FOLFOX Chemotherapy,1,train
143,84,miR-15a,Mitomycin C,1,train
145,0,miR-15b,Cisplatin,1,train
145,3,miR-15b,Imatinib,1,train
145,13,miR-15b,Oxaliplatin,1,train
145,32,miR-15b,TRAIL therapy,1,train
145,52,miR-15b,5-Fluorouracil,1,train
146,5,miR-15b*,Doxorubicin,1,train
147,0,miR-16,Cisplatin,1,train
147,3,miR-16,Imatinib,1,train
147,5,miR-16,Doxorubicin,1,train
147,13,miR-16,Oxaliplatin,1,train
147,14,miR-16,Carboplatin,1,train
147,37,miR-16,Temozolomide,1,train
147,40,miR-16,Dexamethasone,1,train
147,84,miR-16,Mitomycin C,1,train
148,0,miR-17,Cisplatin,1,train
148,5,miR-17,Doxorubicin,1,train
148,13,miR-17,Oxaliplatin,1,train
148,16,miR-17,Docetaxel,1,train
148,19,miR-17,Etoposide,1,train
148,23,miR-17,Sirolimus,1,train
148,31,miR-17,Chemotherapy,1,train
148,37,miR-17,Temozolomide,1,train
148,39,miR-17,Taxol,1,train
148,52,miR-17,5-Fluorouracil,1,train
150,6,miR-17-5p,Gefitinib,1,train
150,13,miR-17-5p,Oxaliplatin,1,train
151,0,miR-17-92,Cisplatin,1,train
151,5,miR-17-92,Doxorubicin,1,train
151,19,miR-17-92,Etoposide,1,train
151,23,miR-17-92,Sirolimus,1,train
151,90,miR-17-92,Topotecan,1,train
152,0,miR-181,Cisplatin,1,train
152,6,miR-181,Gefitinib,1,train
152,7,miR-181,Tamoxifen,1,train
154,0,miR-181a*,Cisplatin,1,train
154,5,miR-181a*,Doxorubicin,1,train
154,52,miR-181a*,5-Fluorouracil,1,train
154,75,miR-181a*,Sunitinib,1,train
155,0,miR-181b,Cisplatin,1,train
155,5,miR-181b,Doxorubicin,1,train
155,13,miR-181b,Oxaliplatin,1,train
155,16,miR-181b,Docetaxel,1,train
155,34,miR-181b,Sorafenib,1,train
156,0,miR-181c,Cisplatin,1,train
156,3,miR-181c,Imatinib,1,train
156,5,miR-181c,Doxorubicin,1,train
157,0,miR-181d,Cisplatin,1,train
157,5,miR-181d,Doxorubicin,1,train
157,7,miR-181d,Tamoxifen,1,train
157,13,miR-181d,Oxaliplatin,1,train
157,14,miR-181d,Carboplatin,1,train
157,16,miR-181d,Docetaxel,1,train
157,17,miR-181d,Adriamycin,1,train
157,18,miR-181d,Vincristine,1,train
157,52,miR-181d,5-Fluorouracil,1,train
157,84,miR-181d,Mitomycin C,1,train
158,0,miR-182,Cisplatin,1,train
158,5,miR-182,Doxorubicin,1,train
158,7,miR-182,Tamoxifen,1,train
158,13,miR-182,Oxaliplatin,1,train
158,33,miR-182,Glucocorticoid,1,train
159,5,miR-182*,Doxorubicin,1,train
160,52,miR-1825,5-Fluorouracil,1,train
160,75,miR-1825,Sunitinib,1,train
161,13,miR-1826,Oxaliplatin,1,train
162,0,miR-183,Cisplatin,1,train
162,5,miR-183,Doxorubicin,1,train
162,7,miR-183,Tamoxifen,1,train
163,5,miR-184,Doxorubicin,1,train
163,19,miR-184,Etoposide,1,train
164,0,miR-185,Cisplatin,1,train
164,13,miR-185,Oxaliplatin,1,train
164,52,miR-185,5-Fluorouracil,1,train
164,57,miR-185,FOLFOX Chemotherapy,1,train
166,0,miR-186*,Cisplatin,1,train
166,5,miR-186*,Doxorubicin,1,train
166,13,miR-186*,Oxaliplatin,1,train
166,14,miR-186*,Carboplatin,1,train
166,18,miR-186*,Vincristine,1,train
166,84,miR-186*,Mitomycin C,1,train
168,52,miR-187*,5-Fluorouracil,1,train
169,5,miR-188,Doxorubicin,1,train
169,19,miR-188,Etoposide,1,train
169,52,miR-188,5-Fluorouracil,1,train
170,0,miR-18a,Cisplatin,1,train
170,5,miR-18a,Doxorubicin,1,train
170,52,miR-18a,5-Fluorouracil,1,train
170,57,miR-18a,FOLFOX Chemotherapy,1,train
170,79,miR-18a,Ribavirin,1,train
171,57,miR-18a*,FOLFOX Chemotherapy,1,train
172,0,miR-18b,Cisplatin,1,train
172,3,miR-18b,Imatinib,1,train
172,5,miR-18b,Doxorubicin,1,train
172,52,miR-18b,5-Fluorouracil,1,train
173,19,miR-19,Etoposide,1,train
173,20,miR-19,Mitoxantrone,1,train
173,23,miR-19,Sirolimus,1,train
174,5,miR-190,Doxorubicin,1,train
175,0,miR-1908,Cisplatin,1,train
175,5,miR-1908,Doxorubicin,1,train
175,13,miR-1908,Oxaliplatin,1,train
175,14,miR-1908,Carboplatin,1,train
175,18,miR-1908,Vincristine,1,train
175,26,miR-1908,Bortezomib,1,train
175,52,miR-1908,5-Fluorouracil,1,train
175,84,miR-1908,Mitomycin C,1,train
176,0,miR-191,Cisplatin,1,train
176,5,miR-191,Doxorubicin,1,train
176,13,miR-191,Oxaliplatin,1,train
176,16,miR-191,Docetaxel,1,train
176,52,miR-191,5-Fluorouracil,1,train
177,5,miR-191*,Doxorubicin,1,train
177,18,miR-191*,Vincristine,1,train
177,65,miR-191*,Prednisone,1,train
178,52,miR-1913,5-Fluorouracil,1,train
179,52,miR-1914*,5-Fluorouracil,1,train
180,0,miR-1915,Cisplatin,1,train
180,5,miR-1915,Doxorubicin,1,train
180,14,miR-1915,Carboplatin,1,train
180,18,miR-1915,Vincristine,1,train
180,26,miR-1915,Bortezomib,1,train
180,52,miR-1915,5-Fluorouracil,1,train
180,84,miR-1915,Mitomycin C,1,train
183,0,miR-193a,Cisplatin,1,train
183,5,miR-193a,Doxorubicin,1,train
183,7,miR-193a,Tamoxifen,1,train
183,13,miR-193a,Oxaliplatin,1,train
183,28,miR-193a,Pirarubicin,1,train
183,31,miR-193a,Chemotherapy,1,train
183,37,miR-193a,Temozolomide,1,train
183,52,miR-193a,5-Fluorouracil,1,train
183,75,miR-193a,Sunitinib,1,train
183,94,miR-193a,Epirubicin HCl,1,train
183,95,miR-193a,SIOP treatment protocol,1,train
184,0,miR-193a-3p,Cisplatin,1,train
184,16,miR-193a-3p,Docetaxel,1,train
184,17,miR-193a-3p,Adriamycin,1,train
184,28,miR-193a-3p,Pirarubicin,1,train
184,96,miR-193a-3p,Epirubicin hydrochloride,1,train
186,0,miR-193b*,Cisplatin,1,train
186,5,miR-193b*,Doxorubicin,1,train
186,14,miR-193b*,Carboplatin,1,train
186,18,miR-193b*,Vincristine,1,train
186,37,miR-193b*,Temozolomide,1,train
186,52,miR-193b*,5-Fluorouracil,1,train
186,84,miR-193b*,Mitomycin C,1,train
187,0,miR-194,Cisplatin,1,train
187,5,miR-194,Doxorubicin,1,train
187,14,miR-194,Carboplatin,1,train
187,16,miR-194,Docetaxel,1,train
187,18,miR-194,Vincristine,1,train
187,84,miR-194,Mitomycin C,1,train
189,0,miR-196a,Cisplatin,1,train
189,3,miR-196a,Imatinib,1,train
189,5,miR-196a,Doxorubicin,1,train
189,7,miR-196a,Tamoxifen,1,train
189,16,miR-196a,Docetaxel,1,train
189,34,miR-196a,Sorafenib,1,train
189,97,miR-196a,Fulvestrant,1,train
190,0,miR-196a-5p,Cisplatin,1,train
191,5,miR-196b,Doxorubicin,1,train
191,52,miR-196b,5-Fluorouracil,1,train
192,7,miR-197,Tamoxifen,1,train
192,13,miR-197,Oxaliplatin,1,train
192,19,miR-197,Etoposide,1,train
192,39,miR-197,Taxol,1,train
193,0,miR-197-3p,Cisplatin,1,train
193,6,miR-197-3p,Gefitinib,1,train
193,17,miR-197-3p,Adriamycin,1,train
194,0,miR-1973,Cisplatin,1,train
196,0,miR-198,Cisplatin,1,train
196,19,miR-198,Etoposide,1,train
197,0,miR-199a,Cisplatin,1,train
197,5,miR-199a,Doxorubicin,1,train
197,7,miR-199a,Tamoxifen,1,train
197,57,miR-199a,FOLFOX Chemotherapy,1,train
197,75,miR-199a,Sunitinib,1,train
198,0,miR-199a-3p,Cisplatin,1,train
198,5,miR-199a-3p,Doxorubicin,1,train
198,14,miR-199a-3p,Carboplatin,1,train
200,0,miR-199b,Cisplatin,1,train
200,3,miR-199b,Imatinib,1,train
200,5,miR-199b,Doxorubicin,1,train
200,13,miR-199b,Oxaliplatin,1,train
201,18,miR-199b*,Vincristine,1,train
201,53,miR-199b*,Daunorubicin,1,train
201,54,miR-199b*,L-asparaginase,1,train
201,55,miR-199b*,Prednisolone,1,train
202,0,miR-19a,Cisplatin,1,train
202,5,miR-19a,Doxorubicin,1,train
202,6,miR-19a,Gefitinib,1,train
202,13,miR-19a,Oxaliplatin,1,train
202,14,miR-19a,Carboplatin,1,train
202,17,miR-19a,Adriamycin,1,train
202,18,miR-19a,Vincristine,1,train
202,31,miR-19a,Chemotherapy,1,train
202,48,miR-19a,Epirubicin,1,train
202,57,miR-19a,FOLFOX Chemotherapy,1,train
202,98,miR-19a,Leucovorin,1,train
203,0,miR-19b,Cisplatin,1,train
203,5,miR-19b,Doxorubicin,1,train
203,17,miR-19b,Adriamycin,1,train
203,18,miR-19b,Vincristine,1,train
203,19,miR-19b,Etoposide,1,train
203,52,miR-19b,5-Fluorouracil,1,train
203,57,miR-19b,FOLFOX Chemotherapy,1,train
204,5,miR-19b-1*,Doxorubicin,1,train
204,52,miR-19b-1*,5-Fluorouracil,1,train
205,7,miR-200,Tamoxifen,1,train
205,14,miR-200,Carboplatin,1,train
206,0,miR-200a,Cisplatin,1,train
206,5,miR-200a,Doxorubicin,1,train
206,7,miR-200a,Tamoxifen,1,train
206,13,miR-200a,Oxaliplatin,1,train
