rna_idx,drug_idx,label,split
59,26,1,train
59,34,1,train
59,52,1,train
60,1,1,train
60,52,1,train
61,1,1,train
61,52,1,train
63,9,1,train
63,13,1,train
65,1,1,train
65,52,1,train
66,1,1,train
66,13,1,train
66,52,1,train
66,65,1,train
67,1,1,train
67,52,1,train
68,33,1,train
68,66,1,train
69,0,1,train
69,1,1,train
69,9,1,train
69,10,1,train
69,13,1,train
69,16,1,train
69,26,1,train
69,30,1,train
69,52,1,train
70,1,1,train
72,0,1,train
72,13,1,train
73,0,1,train
73,1,1,train
73,3,1,train
73,7,1,train
73,16,1,train
73,38,1,train
73,53,1,train
74,0,1,train
74,1,1,train
74,6,1,train
74,8,1,train
74,9,1,train
74,10,1,train
74,26,1,train
74,40,1,train
74,48,1,train
74,52,1,train
74,53,1,train
74,54,1,train
74,59,1,train
74,67,1,train
74,68,1,train
74,69,1,train
75,26,1,train
75,65,1,train
75,67,1,train
75,70,1,train
76,0,1,train
76,1,1,train
76,7,1,train
76,13,1,train
76,53,1,train
76,54,1,train
76,56,1,train
76,71,1,train
77,13,1,train
77,34,1,train
77,38,1,train
77,53,1,train
77,54,1,train
78,1,1,train
78,52,1,train
79,1,1,train
79,52,1,train
81,10,1,train
81,13,1,train
82,1,1,train
82,10,1,train
82,52,1,train
83,0,1,train
83,6,1,train
83,13,1,train
85,1,1,train
85,10,1,train
85,52,1,train
86,10,1,train
88,0,1,train
88,9,1,train
88,52,1,train
89,1,1,train
89,52,1,train
90,1,1,train
90,52,1,train
92,3,1,train
92,7,1,train
92,72,1,train
92,73,1,train
93,0,1,train
93,26,1,train
93,52,1,train
94,1,1,train
94,13,1,train
95,0,1,train
95,1,1,train
95,10,1,train
95,13,1,train
95,26,1,train
95,48,1,train
95,52,1,train
96,13,1,train
96,50,1,train
97,0,1,train
97,13,1,train
100,0,1,train
100,1,1,train
100,39,1,train
100,52,1,train
101,0,1,train
101,1,1,train
101,6,1,train
101,10,1,train
101,13,1,train
101,34,1,train
101,52,1,train
101,76,1,train
103,0,1,train
103,1,1,train
103,3,1,train
103,10,1,train
103,17,1,train
103,34,1,train
103,52,1,train
103,75,1,train
104,0,1,train
104,3,1,train
104,6,1,train
104,10,1,train
104,50,1,train
104,56,1,train
107,1,1,train
107,6,1,train
107,10,1,train
108,1,1,train
108,52,1,train
109,0,1,train
109,6,1,train
109,10,1,train
109,13,1,train
109,34,1,train
110,3,1,train
110,9,1,train
110,10,1,train
110,42,1,train
111,0,1,train
111,34,1,train
112,0,1,train
112,17,1,train
112,39,1,train
113,0,1,train
113,1,1,train
113,6,1,train
113,52,1,train
114,65,1,train
115,10,1,train
115,51,1,train
115,75,1,train
116,1,1,train
116,3,1,train
116,6,1,train
116,10,1,train
116,27,1,train
116,29,1,train
116,42,1,train
116,52,1,train
117,0,1,train
117,10,1,train
118,0,1,train
118,7,1,train
118,10,1,train
118,16,1,train
118,29,1,train
118,52,1,train
118,56,1,train
118,75,1,train
119,29,1,train
120,8,1,train
120,9,1,train
120,13,1,train
122,1,1,train
122,3,1,train
122,6,1,train
122,10,1,train
122,80,1,train
123,10,1,train
123,29,1,train
124,0,1,train
124,51,1,train
124,81,1,train
125,0,1,train
125,75,1,train
126,0,1,train
126,6,1,train
126,9,1,train
126,13,1,train
126,16,1,train
126,29,1,train
126,52,1,train
126,75,1,train
126,80,1,train
127,1,1,train
127,13,1,train
129,0,1,train
129,1,1,train
129,10,1,train
129,14,1,train
129,16,1,train
129,17,1,train
129,29,1,train
129,34,1,train
129,49,1,train
129,50,1,train
129,52,1,train
129,82,1,train
129,83,1,train
131,0,1,train
131,14,1,train
131,17,1,train
131,27,1,train
132,0,1,train
132,6,1,train
132,29,1,train
133,0,1,train
133,1,1,train
133,7,1,train
133,34,1,train
133,52,1,train
133,65,1,train
133,67,1,train
135,0,1,train
135,26,1,train
136,0,1,train
136,3,1,train
136,13,1,train
136,75,1,train
136,85,1,train
137,1,1,train
137,3,1,train
137,7,1,train
137,13,1,train
137,16,1,train
137,29,1,train
139,0,1,train
139,13,1,train
139,29,1,train
140,29,1,train
141,0,1,train
141,1,1,train
141,7,1,train
141,10,1,train
141,13,1,train
141,29,1,train
141,50,1,train
141,52,1,train
141,75,1,train
141,82,1,train
141,86,1,train
142,0,1,train
142,10,1,train
143,0,1,train
143,1,1,train
143,3,1,train
143,10,1,train
143,14,1,train
143,16,1,train
143,40,1,train
143,52,1,train
144,29,1,train
145,0,1,train
145,1,1,train
145,3,1,train
145,10,1,train
145,13,1,train
145,52,1,train
146,29,1,train
147,0,1,train
147,1,1,train
147,3,1,train
147,10,1,train
147,13,1,train
147,14,1,train
147,29,1,train
147,40,1,train
148,0,1,train
148,1,1,train
148,10,1,train
148,13,1,train
148,16,1,train
148,23,1,train
148,39,1,train
148,52,1,train
148,82,1,train
148,87,1,train
148,88,1,train
149,1,1,train
149,38,1,train
149,52,1,train
150,6,1,train
150,9,1,train
150,10,1,train
150,13,1,train
150,42,1,train
150,87,1,train
151,0,1,train
151,23,1,train
151,89,1,train
151,90,1,train
152,0,1,train
152,6,1,train
152,7,1,train
153,0,1,train
153,6,1,train
153,10,1,train
153,13,1,train
153,14,1,train
153,16,1,train
153,17,1,train
153,29,1,train
153,34,1,train
153,45,1,train
153,52,1,train
153,76,1,train
153,91,1,train
153,92,1,train
153,93,1,train
154,0,1,train
154,1,1,train
154,29,1,train
154,52,1,train
154,75,1,train
155,0,1,train
155,1,1,train
155,10,1,train
155,13,1,train
155,16,1,train
155,34,1,train
157,0,1,train
157,1,1,train
157,7,1,train
157,13,1,train
157,14,1,train
157,16,1,train
157,17,1,train
157,29,1,train
157,52,1,train
158,0,1,train
158,7,1,train
158,8,1,train
158,9,1,train
158,10,1,train
158,13,1,train
158,33,1,train
158,38,1,train
159,29,1,train
162,0,1,train
162,7,1,train
164,0,1,train
164,1,1,train
164,13,1,train
164,52,1,train
165,27,1,train
165,29,1,train
165,51,1,train
167,0,1,train
167,1,1,train
167,10,1,train
167,65,1,train
167,67,1,train
168,1,1,train
168,52,1,train
169,1,1,train
169,10,1,train
169,52,1,train
170,0,1,train
170,1,1,train
170,10,1,train
170,29,1,train
170,52,1,train
170,80,1,train
170,82,1,train
171,10,1,train
171,38,1,train
172,0,1,train
172,1,1,train
172,3,1,train
172,52,1,train
173,10,1,train
173,23,1,train
174,29,1,train
175,0,1,train
175,1,1,train
175,10,1,train
175,13,1,train
175,14,1,train
175,26,1,train
175,52,1,train
176,0,1,train
176,1,1,train
176,13,1,train
176,16,1,train
176,52,1,train
177,65,1,train
179,1,1,train
179,52,1,train
180,0,1,train
180,1,1,train
180,14,1,train
180,26,1,train
180,52,1,train
181,0,1,train
181,10,1,train
181,16,1,train
181,34,1,train
181,50,1,train
181,75,1,train
182,29,1,train
183,0,1,train
183,1,1,train
183,7,1,train
183,10,1,train
183,13,1,train
183,28,1,train
183,29,1,train
183,52,1,train
183,75,1,train
183,94,1,train
183,95,1,train
184,0,1,train
184,9,1,train
184,10,1,train
184,16,1,train
184,17,1,train
184,28,1,train
184,64,1,train
184,96,1,train
185,0,1,train
185,3,1,train
185,7,1,train
185,10,1,train
185,13,1,train
185,16,1,train
185,27,1,train
185,34,1,train
185,52,1,train
185,82,1,train
186,0,1,train
186,1,1,train
186,10,1,train
186,14,1,train
186,52,1,train
188,0,1,train
188,1,1,train
188,3,1,train
188,9,1,train
188,10,1,train
188,13,1,train
188,16,1,train
188,51,1,train
190,0,1,train
190,1,1,train
192,7,1,train
192,9,1,train
192,10,1,train
192,13,1,train
192,39,1,train
193,0,1,train
193,6,1,train
193,10,1,train
193,17,1,train
194,0,1,train
194,10,1,train
195,1,1,train
195,52,1,train
196,0,1,train
197,0,1,train
197,7,1,train
197,10,1,train
197,29,1,train
197,38,1,train
197,75,1,train
198,0,1,train
198,14,1,train
199,0,1,train
199,38,1,train
199,92,1,train
202,0,1,train
202,1,1,train
202,6,1,train
202,9,1,train
202,10,1,train
202,13,1,train
202,14,1,train
202,17,1,train
202,29,1,train
202,48,1,train
203,0,1,train
203,1,1,train
203,9,1,train
203,17,1,train
203,29,1,train
203,38,1,train
203,52,1,train
204,1,1,train
204,29,1,train
204,52,1,train
207,0,1,train
207,7,1,train
207,13,1,train
207,16,1,train
208,0,1,train
208,7,1,train
208,10,1,train
208,13,1,train
208,14,1,train
208,16,1,train
208,27,1,train
208,29,1,train
208,42,1,train
208,52,1,train
208,82,1,train
209,1,1,train
209,52,1,train
211,0,1,train
211,3,1,train
211,7,1,train
211,13,1,train
211,38,1,train
211,53,1,train
211,54,1,train
212,0,1,train
212,1,1,train
212,9,1,train
212,48,1,train
212,67,1,train
213,9,1,train
213,59,1,train
215,0,1,train
215,9,1,train
215,13,1,train
215,29,1,train
215,34,1,train
215,99,1,train
218,0,1,train
218,1,1,train
218,10,1,train
218,13,1,train
218,39,1,train
218,52,1,train
219,7,1,train
219,10,1,train
220,0,1,train
220,1,1,train
220,6,1,train
220,7,1,train
220,8,1,train
220,9,1,train
220,10,1,train
220,13,1,train
220,16,1,train
220,17,1,train
220,29,1,train
220,34,1,train
220,38,1,train
220,50,1,train
220,52,1,train
220,53,1,train
220,65,1,train
220,67,1,train
220,83,1,train
220,86,1,train
220,101,1,train
220,102,1,train
220,103,1,train
220,104,1,train
220,105,1,train
220,106,1,train
221,7,1,train
221,66,1,train
222,9,1,train
222,13,1,train
223,0,1,train
223,1,1,train
223,3,1,train
223,8,1,train
223,10,1,train
223,16,1,train
223,27,1,train
223,52,1,train
224,0,1,train
225,3,1,train
225,16,1,train
225,38,1,train
226,7,1,train
226,10,1,train
227,0,1,train
227,1,1,train
227,3,1,train
227,6,1,train
227,10,1,train
227,13,1,train
227,17,1,train
228,29,1,train
228,65,1,train
229,0,1,train
229,27,1,train
229,49,1,train
229,52,1,train
229,107,1,train
229,108,1,train
231,0,1,train
231,29,1,train
231,34,1,train
232,13,1,train
232,29,1,train
233,7,1,train
233,10,1,train
233,14,1,train
233,34,1,train
233,109,1,train
234,0,1,train
234,1,1,train
234,10,1,train
234,13,1,train
234,52,1,train
235,29,1,train
236,10,1,train
236,38,1,train
237,0,1,train
237,1,1,train
237,6,1,train
237,10,1,train
237,14,1,train
238,1,1,train
238,52,1,train
239,0,1,train
239,1,1,train
239,10,1,train
239,17,1,train
239,28,1,train
239,96,1,train
239,111,1,train
240,29,1,train
242,1,1,train
242,52,1,train
244,1,1,train
244,52,1,train
245,0,1,train
245,1,1,train
245,8,1,train
245,42,1,train
245,76,1,train
245,114,1,train
245,115,1,train
246,0,1,train
246,3,1,train
246,13,1,train
246,17,1,train
246,27,1,train
246,34,1,train
246,65,1,train
246,116,1,train
247,10,1,train
248,0,1,train
248,14,1,train
248,50,1,train
248,115,1,train
248,116,1,train
249,10,1,train
249,50,1,train
249,51,1,train
249,82,1,train
250,0,1,train
250,9,1,train
253,0,1,train
253,1,1,train
253,52,1,train
255,29,1,train
256,0,1,train
256,13,1,train
256,14,1,train
256,16,1,train
256,52,1,train
257,13,1,train
258,0,1,train
258,10,1,train
258,16,1,train
258,17,1,train
258,39,1,train
258,50,1,train
258,52,1,train
258,58,1,train
258,95,1,train
258,117,1,train
259,0,1,train
259,3,1,train
259,7,1,train
259,9,1,train
259,14,1,train
259,16,1,train
259,17,1,train
259,27,1,train
259,38,1,train
259,50,1,train
259,51,1,train
259,67,1,train
260,0,1,train
260,14,1,train
261,1,1,train
261,10,1,train
261,29,1,train
261,48,1,train
262,1,1,train
262,26,1,train
262,52,1,train
263,0,1,train
263,10,1,train
263,38,1,train
263,49,1,train
263,52,1,train
263,75,1,train
265,6,1,train
265,29,1,train
266,0,1,train
266,10,1,train
266,13,1,train
266,16,1,train
266,17,1,train
266,39,1,train
266,75,1,train
266,91,1,train
267,29,1,train
268,0,1,train
268,1,1,train
268,3,1,train
268,10,1,train
268,13,1,train
268,82,1,train
268,118,1,train
271,0,1,train
271,1,1,train
271,10,1,train
271,13,1,train
271,29,1,train
271,38,1,train
271,51,1,train
271,52,1,train
272,0,1,train
272,7,1,train
274,1,1,train
274,16,1,train
274,29,1,train
274,52,1,train
275,29,1,train
277,0,1,train
277,29,1,train
278,29,1,train
279,1,1,train
279,51,1,train
279,52,1,train
280,1,1,train
280,3,1,train
280,10,1,train
280,13,1,train
280,16,1,train
281,29,1,train
283,29,1,train
283,66,1,train
283,75,1,train
284,3,1,train
284,6,1,train
284,10,1,train
284,13,1,train
284,51,1,train
284,82,1,train
285,0,1,train
285,13,1,train
285,16,1,train
285,52,1,train
285,66,1,train
285,92,1,train
286,29,1,train
287,0,1,train
287,13,1,train
287,16,1,train
287,29,1,train
287,51,1,train
289,0,1,train
289,6,1,train
289,9,1,train
289,13,1,train
289,16,1,train
289,29,1,train
289,52,1,train
289,75,1,train
290,1,1,train
290,29,1,train
290,52,1,train
291,1,1,train
291,52,1,train
292,2,1,train
292,10,1,train
293,1,1,train
293,52,1,train
294,1,1,train
294,52,1,train
296,1,1,train
296,52,1,train
297,1,1,train
297,52,1,train
298,1,1,train
298,52,1,train
299,1,1,train
299,52,1,train
300,1,1,train
300,52,1,train
301,1,1,train
301,52,1,train
302,1,1,train
302,52,1,train
303,1,1,train
303,52,1,train
304,1,1,train
304,52,1,train
305,1,1,train
305,52,1,train
306,10,1,train
306,26,1,train
307,1,1,train
307,10,1,train
307,29,1,train
307,71,1,train
309,1,1,train
309,52,1,train
310,0,1,train
310,3,1,train
310,7,1,train
310,9,1,train
310,13,1,train
310,50,1,train
311,1,1,train
311,13,1,train
312,0,1,train
312,13,1,train
312,16,1,train
314,1,1,train
314,3,1,train
314,51,1,train
314,52,1,train
314,66,1,train
316,0,1,train
316,7,1,train
316,29,1,train
316,50,1,train
316,51,1,train
317,0,1,train
317,3,1,train
317,17,1,train
317,50,1,train
317,53,1,train
317,54,1,train
317,71,1,train
317,119,1,train
318,1,1,train
318,13,1,train
318,52,1,train
318,56,1,train
319,0,1,train
319,1,1,train
319,7,1,train
319,16,1,train
319,29,1,train
319,38,1,train
319,52,1,train
320,0,1,train
320,29,1,train
321,1,1,train
321,29,1,train
321,52,1,train
322,26,1,train
322,29,1,train
323,0,1,train
323,16,1,train
323,50,1,train
324,7,1,train
324,10,1,train
324,13,1,train
324,16,1,train
325,7,1,train
325,29,1,train
325,34,1,train
326,1,1,train
326,10,1,train
326,52,1,train
327,0,1,train
327,1,1,train
327,7,1,train
327,9,1,train
327,10,1,train
327,13,1,train
327,16,1,train
327,17,1,train
327,29,1,train
327,45,1,train
327,51,1,train
327,59,1,train
327,75,1,train
327,82,1,train
328,0,1,train
328,14,1,train
328,27,1,train
329,13,1,train
329,16,1,train
329,29,1,train
329,51,1,train
329,80,1,train
331,0,1,train
331,50,1,train
332,1,1,train
332,7,1,train
332,13,1,train
332,27,1,train
332,29,1,train
332,50,1,train
332,51,1,train
332,52,1,train
333,1,1,train
333,52,1,train
334,0,1,train
334,1,1,train
334,3,1,train
334,52,1,train
334,75,1,train
335,0,1,train
335,1,1,train
335,52,1,train
336,0,1,train
336,9,1,train
336,10,1,train
336,16,1,train
336,50,1,train
336,93,1,train
338,1,1,train
338,52,1,train
340,0,1,train
340,50,1,train
341,0,1,train
341,50,1,train
342,1,1,train
342,52,1,train
344,1,1,train
344,52,1,train
346,0,1,train
346,1,1,train
346,52,1,train
347,1,1,train
347,29,1,train
348,0,1,train
348,1,1,train
348,29,1,train
348,52,1,train
349,0,1,train
349,1,1,train
349,16,1,train
349,52,1,train
349,56,1,train
350,0,1,train
350,1,1,train
350,13,1,train
350,52,1,train
350,56,1,train
352,0,1,train
352,29,1,train
353,0,1,train
353,6,1,train
353,7,1,train
354,29,1,train
355,0,1,train
355,1,1,train
355,7,1,train
355,34,1,train
356,0,1,train
356,6,1,train
356,7,1,train
356,8,1,train
356,10,1,train
356,13,1,train
356,16,1,train
356,27,1,train
356,38,1,train
356,48,1,train
356,64,1,train
357,0,1,train
357,29,1,train
359,0,1,train
359,1,1,train
359,27,1,train
359,48,1,train
359,52,1,train
361,0,1,train
361,1,1,train
361,52,1,train
362,1,1,train
362,52,1,train
363,1,1,train
363,52,1,train
364,1,1,train
364,52,1,train
365,1,1,train
365,52,1,train
367,16,1,train
368,0,1,train
368,13,1,train
368,27,1,train
369,0,1,train
369,13,1,train
369,53,1,train
369,54,1,train
370,1,1,train
370,52,1,train
371,1,1,train
371,52,1,train
373,50,1,train
374,29,1,train
375,0,1,train
375,10,1,train
376,13,1,train
376,29,1,train
377,0,1,train
377,1,1,train
377,13,1,train
377,52,1,train
380,1,1,train
380,16,1,train
380,52,1,train
381,0,1,train
381,1,1,train
381,52,1,train
382,1,1,train
382,7,1,train
382,13,1,train
382,29,1,train
382,50,1,train
382,52,1,train
383,1,1,train
383,34,1,train
383,52,1,train
383,66,1,train
384,1,1,train
384,52,1,train
386,1,1,train
386,52,1,train
388,0,1,train
388,1,1,train
388,16,1,train
388,52,1,train
390,1,1,train
390,10,1,train
390,52,1,train
393,10,1,train
393,13,1,train
394,1,1,train
394,52,1,train
396,1,1,train
396,52,1,train
398,1,1,train
398,52,1,train
399,1,1,train
399,52,1,train
400,1,1,train
400,52,1,train
402,1,1,train
402,52,1,train
403,29,1,train
404,1,1,train
404,52,1,train
405,1,1,train
405,52,1,train
407,1,1,train
407,52,1,train
408,1,1,train
408,52,1,train
409,7,1,train
409,51,1,train
410,1,1,train
410,52,1,train
411,1,1,train
411,29,1,train
411,52,1,train
412,0,1,train
412,16,1,train
412,17,1,train
412,29,1,train
412,38,1,train
412,48,1,train
412,117,1,train
414,0,1,train
414,1,1,train
414,16,1,train
414,56,1,train
415,1,1,train
415,52,1,train
416,1,1,train
416,29,1,train
417,1,1,train
417,52,1,train
419,1,1,train
419,52,1,train
420,1,1,train
420,16,1,train
420,29,1,train
420,52,1,train
421,0,1,train
421,16,1,train
421,27,1,train
421,29,1,train
422,0,1,train
422,1,1,train
422,16,1,train
423,1,1,train
423,52,1,train
424,1,1,train
424,52,1,train
425,1,1,train
425,52,1,train
426,1,1,train
426,52,1,train
428,1,1,train
428,52,1,train
429,1,1,train
429,52,1,train
430,1,1,train
430,52,1,train
431,77,1,train
431,78,1,train
432,1,1,train
432,52,1,train
433,1,1,train
433,52,1,train
434,1,1,train
434,52,1,train
436,1,1,train
436,52,1,train
437,1,1,train
437,52,1,train
438,1,1,train
438,52,1,train
439,1,1,train
439,10,1,train
439,52,1,train
440,1,1,train
440,52,1,train
441,1,1,train
441,52,1,train
442,1,1,train
442,52,1,train
443,1,1,train
443,52,1,train
444,1,1,train
444,52,1,train
445,1,1,train
445,52,1,train
446,1,1,train
446,52,1,train
447,1,1,train
447,52,1,train
448,1,1,train
448,52,1,train
449,1,1,train
449,52,1,train
450,1,1,train
450,52,1,train
451,1,1,train
451,52,1,train
452,1,1,train
452,52,1,train
453,0,1,train
453,1,1,train
453,3,1,train
453,10,1,train
453,13,1,train
453,17,1,train
453,34,1,train
453,52,1,train
456,1,1,train
456,6,1,train
457,0,1,train
457,7,1,train
462,29,1,train
463,6,1,train
463,29,1,train
463,51,1,train
464,29,1,train
465,16,1,train
465,66,1,train
467,1,1,train
467,52,1,train
468,0,1,train
468,52,1,train
468,66,1,train
470,29,1,train
470,66,1,train
472,27,1,train
472,29,1,train
473,56,1,train
473,111,1,train
477,1,1,train
477,10,1,train
477,13,1,train
478,0,1,train
478,29,1,train
479,0,1,train
479,1,1,train
479,7,1,train
479,90,1,train
480,0,1,train
480,29,1,train
481,0,1,train
481,29,1,train
482,0,1,train
482,7,1,train
482,29,1,train
482,64,1,train
483,0,1,train
483,7,1,train
485,7,1,train
485,64,1,train
486,0,1,train
486,1,1,train
486,7,1,train
486,64,1,train
487,0,1,train
487,52,1,train
490,0,1,train
490,29,1,train
490,64,1,train
493,0,1,train
493,52,1,train
493,64,1,train
494,7,1,train
494,65,1,train
495,0,1,train
495,29,1,train
495,52,1,train
496,0,1,train
496,7,1,train
496,29,1,train
497,0,1,train
497,29,1,train
499,0,1,train
499,52,1,train
500,0,1,train
500,9,1,train
500,10,1,train
500,13,1,train
500,29,1,train
501,0,1,train
501,7,1,train
501,10,1,train
501,29,1,train
503,0,1,train
505,0,1,train
505,1,1,train
505,3,1,train
505,29,1,train
505,52,1,train
505,93,1,train
506,0,1,train
506,29,1,train
507,0,1,train
507,29,1,train
509,50,1,train
511,29,1,train
511,34,1,train
512,7,1,train
512,13,1,train
513,29,1,train
514,29,1,train
515,29,1,train
516,29,1,train
517,29,1,train
519,120,1,train
521,29,1,train
522,29,1,train
522,64,1,train
523,0,1,train
523,1,1,train
523,13,1,train
523,52,1,train
524,13,1,train
524,64,1,train
525,29,1,train
525,64,1,train
526,29,1,train
526,52,1,train
527,29,1,train
528,29,1,train
529,0,1,train
529,1,1,train
529,29,1,train
529,52,1,train
530,0,1,train
530,10,1,train
530,17,1,train
531,10,1,train
531,13,1,train
531,29,1,train
532,29,1,train
534,29,1,train
535,0,1,train
535,16,1,train
535,51,1,train
536,0,1,train
536,13,1,train
536,29,1,train
537,29,1,train
538,29,1,train
540,0,1,train
540,13,1,train
540,29,1,train
540,34,1,train
542,0,1,train
542,27,1,train
542,52,1,train
544,1,1,train
544,52,1,train
545,7,1,train
545,66,1,train
546,1,1,train
546,52,1,train
547,7,1,train
547,51,1,train
547,75,1,train
548,1,1,train
548,29,1,train
548,52,1,train
548,53,1,train
548,54,1,train
548,66,1,train
549,0,1,train
549,6,1,train
549,13,1,train
551,0,1,train
551,13,1,train
551,26,1,train
552,29,1,train
553,10,1,train
553,38,1,train
554,1,1,train
554,29,1,train
556,29,1,train
557,29,1,train
558,29,1,train
558,80,1,train
559,0,1,train
559,9,1,train
559,10,1,train
563,29,1,train
565,0,1,train
565,52,1,train
567,1,1,train
567,52,1,train
567,66,1,train
568,1,1,train
568,13,1,train
568,52,1,train
569,1,1,train
569,52,1,train
570,9,1,train
570,13,1,train
570,28,1,train
571,9,1,train
571,13,1,train
571,28,1,train
572,9,1,train
572,13,1,train
572,28,1,train
573,0,1,train
573,1,1,train
573,7,1,train
573,13,1,train
573,52,1,train
575,0,1,train
575,13,1,train
576,1,1,train
576,115,1,train
577,1,1,train
577,52,1,train
579,0,1,train
579,6,1,train
579,7,1,train
580,29,1,train
581,29,1,train
582,1,1,train
582,6,1,train
582,26,1,train
582,52,1,train
583,1,1,train
583,13,1,train
583,29,1,train
584,0,1,train
584,1,1,train
584,6,1,train
584,52,1,train
585,16,1,train
585,29,1,train
586,10,1,train
586,38,1,train
587,7,1,train
587,10,1,train
587,29,1,train
588,0,1,train
588,10,1,train
588,38,1,train
589,10,1,train
590,6,1,train
590,7,1,train
591,1,1,train
591,52,1,train
592,0,1,train
592,10,1,train
593,0,1,train
593,13,1,train
593,29,1,train
594,0,1,train
594,52,1,train
595,1,1,train
595,10,1,train
596,0,1,train
596,29,1,train
597,1,1,train
597,52,1,train
598,29,1,train
599,13,1,train
600,0,1,train
600,10,1,train
600,53,1,train
600,54,1,train
601,10,1,train
602,10,1,train
603,0,1,train
603,10,1,train
605,0,1,train
605,50,1,train
607,0,1,train
607,1,1,train
607,26,1,train
607,52,1,train
608,0,1,train
608,13,1,train
608,29,1,train
609,10,1,train
610,0,1,train
610,7,1,train
611,9,1,train
611,13,1,train
611,26,1,train
612,1,1,train
612,52,1,train
613,75,1,train
615,9,1,train
615,13,1,train
617,0,1,train
617,1,1,train
617,6,1,train
617,13,1,train
617,16,1,train
617,29,1,train
617,50,1,train
617,52,1,train
617,53,1,train
617,54,1,train
618,65,1,train
618,67,1,train
618,70,1,train
620,1,1,train
620,7,1,train
620,38,1,train
621,65,1,train
35,10,0,train
328,45,0,train
149,59,0,train
33,116,0,train
184,59,0,train
75,16,0,train
328,16,0,train
213,27,0,train
36,6,0,train
239,8,0,train
198,59,0,train
239,13,0,train
213,34,0,train
43,10,0,train
422,59,0,train
17,10,0,train
120,38,0,train
170,3,0,train
6,34,0,train
188,7,0,train
213,94,0,train
25,109,0,train
336,66,0,train
332,0,0,train
328,26,0,train
39,17,0,train
150,7,0,train
6,116,0,train
39,29,0,train
287,7,0,train
33,48,0,train
75,39,0,train
250,17,0,train
117,52,0,train
575,111,0,train
70,0,0,train
149,34,0,train
328,34,0,train
43,7,0,train
184,38,0,train
36,39,0,train
179,51,0,train
184,3,0,train
213,116,0,train
213,13,0,train
149,39,0,train
415,3,0,train
422,11,0,train
499,116,0,train
575,97,0,train
184,1,0,train
33,96,0,train
575,34,0,train
213,17,0,train
289,7,0,train
26,10,0,train
250,27,0,train
150,3,0,train
150,39,0,train
125,17,0,train
530,42,0,train
250,64,0,train
328,6,0,train
8,64,0,train
33,39,0,train
213,38,0,train
199,17,0,train
17,3,0,train
575,9,0,train
63,51,0,train
33,97,0,train
120,6,0,train
149,26,0,train
615,6,0,train
125,52,0,train
125,1,0,train
575,17,0,train
213,67,0,train
8,16,0,train
615,3,0,train
132,116,0,train
239,39,0,train
16,7,0,train
239,9,0,train
33,3,0,train
115,0,0,train
120,76,0,train
33,17,0,train
328,52,0,train
328,42,0,train
75,9,0,train
17,67,0,train
377,7,0,train
213,39,0,train
575,56,0,train
142,26,0,train
582,0,0,train
213,16,0,train
328,9,0,train
213,22,0,train
36,29,0,train
213,75,0,train
